areaid,date,avg_temp,prec
101210807	2015-06-19	21.80018	27	23	21.3	100.0	
101250502	2015-06-19	21.80018	25	23	21.3	100.0	
101290212	2015-06-19	21.80018	30	21	21.3	100.0	
101290707	2015-06-19	21.80018	27	19	21.3	100.0	
101290911	2015-06-19	21.80018	30	21	21.3	100.0	
101250601	2015-06-19	21.80018	29	22	21.3	100.0	
101251208	2015-06-19	21.80018	30	21	21.3	100.0	
101210903	2015-06-19	21.80018	27	21	21.3	100.0	
101200602	2015-06-19	21.80018	32	22	21.3	100.0	
101240206	2015-06-19	21.80018	30	23	21.3	100.0	
101220304	2015-06-19	21.80018	30	21	21.3	100.0	
101280502	2015-06-19	21.80018	35	28	21.3	100.0	
101121402	2015-06-19	21.80018	30	21	21.3	100.0	
101121405	2015-06-19	21.80018	30	19	21.3	100.0	
101251001	2015-06-19	21.80018	28	23	21.3	100.0	
101250910	2015-06-19	21.80018	26	22	21.3	100.0	
101240717	2015-06-19	21.80018	31	24	21.3	100.0	
101240902	2015-06-19	21.80018	26	22	21.3	100.0	
101220702	2015-06-19	21.80018	32	20	21.3	100.0	
101221405	2015-06-19	21.80018	30	19	21.3	100.0	
101221201	2015-06-19	21.80018	32	21	21.3	100.0	
101190805	2015-06-19	21.80018	30	20	21.3	100.0	
101250606	2015-06-19	21.80018	30	22	21.3	100.0	
101051303	2015-06-19	21.80018	26	16	21.3	100.0	
101210104	2015-06-19	21.80018	27	21	21.3	100.0	
101050510	2015-06-19	21.80018	28	16	21.3	100.0	
101251502	2015-06-19	21.80018	31	20	21.3	100.0	
101221301	2015-06-19	21.80018	29	23	21.3	100.0	
101240103	2015-06-19	21.80018			21.3	100.0	
101291204	2015-06-19	21.80018	24	14	21.3	100.0	
101120205	2015-06-19	21.80018	29	18	21.3	100.0	
101290505	2015-06-19	21.80018	27	18	21.3	100.0	
101120801	2015-06-19	21.80018	28	17	21.3	100.0	
101120501	2015-06-19	21.80018	26	17	21.3	100.0	
101250305	2015-06-19	21.80018	28	23	21.3	100.0	
101210603	2015-06-19	21.80018	27	22	21.3	100.0	
101200206	2015-06-19	21.80018			21.3	100.0	
101240209	2015-06-19	21.80018	30	23	21.3	100.0	
101051103	2015-06-19	21.80018	27	16	21.3	100.0	
101240407	2015-06-19	21.80018	27	23	21.3	100.0	
101240306	2015-06-19	21.80018	30	22	21.3	100.0	
101050903	2015-06-19	21.80018	27	18	21.3	100.0	
101290608	2015-06-19	21.80018	30	23	21.3	100.0	
101190605	2015-06-19	21.80018	30	20	21.3	100.0	
101251410	2015-06-19	21.80018	28	23	21.3	100.0	
101190707	2015-06-19	21.80018	29	20	21.3	100.0	
101220502	2015-06-19	21.80018	30	22	21.3	100.0	
101290110	2015-06-19	21.80018	22	17	21.3	100.0	
101251506	2015-06-19	21.80018	31	21	21.3	100.0	
101220704	2015-06-19	21.80018	32	21	21.3	100.0	
101290403	2015-06-19	21.80018	22	17	21.3	100.0	
101250201	2015-06-19	21.80018	28	23	21.3	100.0	
101221004	2015-06-19	21.80018	29	19	21.3	100.0	
101120602	2015-06-19	21.80018	29	18	21.3	100.0	
101290802	2015-06-19	21.80018	26	17	21.3	100.0	
101120903	2015-06-19	21.80018	29	18	21.3	100.0	
101220201	2015-06-19	21.80018	31	21	21.3	100.0	
101290501	2015-06-19	21.80018	27	19	21.3	100.0	
101200207	2015-06-19	21.80018	31	21	21.3	100.0	
101201402	2015-06-19	21.80018	31	22	21.3	100.0	
101290405	2015-06-19	21.80018	21	16	21.3	100.0	
101120506	2015-06-19	21.80018	29	16	21.3	100.0	
101211002	2015-06-19	21.80018	28	20	21.3	100.0	
101250805	2015-06-19	21.80018	27	21	21.3	100.0	
101191005	2015-06-19	21.80018	31	20	21.3	100.0	
101290408	2015-06-19	21.80018	22	15	21.3	100.0	
101210604	2015-06-19	21.80018	29	20	21.3	100.0	
101290302	2015-06-19	21.80018	28	20	21.3	100.0	
101280906	2015-06-19	21.80018	36	25	21.3	100.0	
101200907	2015-06-19	21.80018	31	21	21.3	100.0	
101221507	2015-06-19	21.80018	31	21	21.3	100.0	
101050105	2015-06-19	21.80018	28	17	21.3	100.0	
101200606	2015-06-19	21.80018			21.3	100.0	
101190906	2015-06-19	21.80018			21.3	100.0	
101250102	2015-06-19	21.80018	27	22	21.3	100.0	
101290309	2015-06-19	21.80018	28	22	21.3	100.0	
101120604	2015-06-19	21.80018	29	18	21.3	100.0	
101251411	2015-06-19	21.80018	26	22	21.3	100.0	
101190604	2015-06-19	21.80018	30	21	21.3	100.0	
101050402	2015-06-19	21.80018	25	17	21.3	100.0	
101290313	2015-06-19	21.80018	26	18	21.3	100.0	
101281004	2015-06-19	21.80018	35	27	21.3	100.0	
101250806	2015-06-19	21.80018	27	21	21.3	100.0	
101201007	2015-06-19	21.80018	30	20	21.3	100.0	
101250511	2015-06-19	21.80018	26	19	21.3	100.0	
101240703	2015-06-19	21.80018	32	25	21.3	100.0	
101201001	2015-06-19	21.80018	31	20	21.3	100.0	
101290807	2015-06-19	21.80018	25	18	21.3	100.0	
101211001	2015-06-19	21.80018	28	21	21.3	100.0	
101120301	2015-06-19	21.80018	30	16	21.3	100.0	
101281002	2015-06-19	21.80018	32	27	21.3	100.0	
101121003	2015-06-19	21.80018	32	19	21.3	100.0	
101250605	2015-06-19	21.80018	30	22	21.3	100.0	
101240101	2015-06-19	21.80018	30	24	21.3	100.0	
101120402	2015-06-19	21.80018	29	16	21.3	100.0	
101120910	2015-06-19	21.80018	29	18	21.3	100.0	
101280907	2015-06-19	21.80018	35	25	21.3	100.0	
101200205	2015-06-19	21.80018	32	22	21.3	100.0	
101210405	2015-06-19	21.80018	28	20	21.3	100.0	
101210501	2015-06-19	21.80018	28	22	21.3	100.0	
101200202	2015-06-19	21.80018			21.3	100.0	
101290202	2015-06-19	21.80018	28	18	21.3	100.0	
101051003	2015-06-19	21.80018	28	16	21.3	100.0	
101121204	2015-06-19	21.80018	27	18	21.3	100.0	
101221102	2015-06-19	21.80018	31	20	21.3	100.0	
101240712	2015-06-19	21.80018	33	25	21.3	100.0	
101220801	2015-06-19	21.80018	32	22	21.3	100.0	
101221101	2015-06-19	21.80018	30	21	21.3	100.0	
101251205	2015-06-19	21.80018	28	21	21.3	100.0	
101201106	2015-06-19	21.80018	31	19	21.3	100.0	
101050101	2015-06-19	21.80018	28	18	21.3	100.0	
101051304	2015-06-19	21.80018	25	15	21.3	100.0	
101120806	2015-06-19	21.80018	28	17	21.3	100.0	
101121306	2015-06-19	21.80018	23	17	21.3	100.0	
101240608	2015-06-19	21.80018	23	20	21.3	100.0	
101250905	2015-06-19	21.80018	26	22	21.3	100.0	
101240605	2015-06-19	21.80018	27	23	21.3	100.0	
101200503	2015-06-19	21.80018	32	22	21.3	100.0	
101051305	2015-06-19	21.80018			21.3	100.0	
101120705	2015-06-19	21.80018	30	18	21.3	100.0	
101120703	2015-06-19	21.80018	30	20	21.3	100.0	
101190105	2015-06-19	21.80018	30	20	21.3	100.0	
101190904	2015-06-19	21.80018	30	21	21.3	100.0	
101050606	2015-06-19	21.80018	30	14	21.3	100.0	
101281101	2015-06-19	21.80018			21.3	100.0	
101281501	2015-06-19	21.80018	36	26	21.3	100.0	
101290107	2015-06-19	21.80018	24	18	21.3	100.0	
101290113	2015-06-19	21.80018	22	15	21.3	100.0	
101120504	2015-06-19	21.80018	24	16	21.3	100.0	
101220603	2015-06-19	21.80018	29	21	21.3	100.0	
101210106	2015-06-19	21.80018			21.3	100.0	
101221403	2015-06-19	21.80018	30	20	21.3	100.0	
101121107	2015-06-19	21.80018	28	17	21.3	100.0	
101210906	2015-06-19	21.80018	26	20	21.3	100.0	
101200502	2015-06-19	21.80018	31	21	21.3	100.0	
101050306	2015-06-19	21.80018	29	14	21.3	100.0	
101251103	2015-06-19	21.80018	31	23	21.3	100.0	
101250907	2015-06-19	21.80018	26	22	21.3	100.0	
101200901	2015-06-19	21.80018	32	21	21.3	100.0	
101210202	2015-06-19	21.80018	28	20	21.3	100.0	
101120906	2015-06-19	21.80018	30	20	21.3	100.0	
101191102	2015-06-19	21.80018	30	21	21.3	100.0	
101240201	2015-06-19	21.80018	30	21	21.3	100.0	
101290101	2015-06-19	21.80018	24	18	21.3	100.0	
101291010	2015-06-19	21.80018	24	18	21.3	100.0	
101121008	2015-06-19	21.80018	32	19	21.3	100.0	
101200104	2015-06-19	21.80018	30	22	21.3	100.0	
101190602	2015-06-19	21.80018	30	21	21.3	100.0	
101200405	2015-06-19	21.80018	31	22	21.3	100.0	
101290902	2015-06-19	21.80018	32	22	21.3	100.0	
101050203	2015-06-19	21.80018	27	16	21.3	100.0	
101250505	2015-06-19	21.80018	27	23	21.3	100.0	
101050205	2015-06-19	21.80018	28	16	21.3	100.0	
101290912	2015-06-19	21.80018	27	19	21.3	100.0	
101121205	2015-06-19	21.80018	29	18	21.3	100.0	
101191204	2015-06-19	21.80018	30	20	21.3	100.0	
101281106	2015-06-19	21.80018	14	6	21.3	100.0	
101251404	2015-06-19	21.80018	26	23	21.3	100.0	
101050702	2015-06-19	21.80018	31	8	21.3	100.0	
101050108	2015-06-19	21.80018	27	18	21.3	100.0	
101050406	2015-06-19	21.80018	24	17	21.3	100.0	
101120411	2015-06-19	21.80018	29	16	21.3	100.0	
101240307	2015-06-19	21.80018	30	22	21.3	100.0	
101220402	2015-06-19	21.80018	31	22	21.3	100.0	
101291601	2015-06-19	21.80018	33	23	21.3	100.0	
101291007	2015-06-19	21.80018	27	20	21.3	100.0	
101220103	2015-06-19	21.80018	31	22	21.3	100.0	
101290206	2015-06-19	21.80018	27	19	21.3	100.0	
101120104	2015-06-19	21.80018	29	17	21.3	100.0	
101290806	2015-06-19	21.80018	27	17	21.3	100.0	
101051201	2015-06-19	21.80018	24	16	21.3	100.0	
101251504	2015-06-19	21.80018	32	21	21.3	100.0	
101221202	2015-06-19	21.80018	32	21	21.3	100.0	
101221703	2015-06-19	21.80018	31	22	21.3	100.0	
101280403	2015-06-19	21.80018	35	25	21.3	100.0	
101210408	2015-06-19	21.80018	28	20	21.3	100.0	
101190709	2015-06-19	21.80018			21.3	100.0	
101050405	2015-06-19	21.80018	25	16	21.3	100.0	
101120102	2015-06-19	21.80018	29	18	21.3	100.0	
101120306	2015-06-19	21.80018	27	16	21.3	100.0	
101190202	2015-06-19	21.80018	29	21	21.3	100.0	
101190703	2015-06-19	21.80018	25	19	21.3	100.0	
101290709	2015-06-19	21.80018	34	27	21.3	100.0	
101281701	2015-06-19	21.80018	35	27	21.3	100.0	
101290402	2015-06-19	21.80018	21	17	21.3	100.0	
101290702	2015-06-19	21.80018	23	18	21.3	100.0	
101250703	2015-06-19	21.80018	29	22	21.3	100.0	
101290903	2015-06-19	21.80018	30	21	21.3	100.0	
101191303	2015-06-19	21.80018	30	21	21.3	100.0	
101120505	2015-06-19	21.80018	26	17	21.3	100.0	
101190704	2015-06-19	21.80018	30	20	21.3	100.0	
101220303	2015-06-19	21.80018	29	22	21.3	100.0	
101211102	2015-06-19	21.80018	25	21	21.3	100.0	
