areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101280104,23.3300,113.8300,2015-06-18 08:00:00,114
101220704,33.4700,117.8700,2015-06-18 08:00:00,6
101200401,30.9000,113.9500,2015-06-18 08:00:00,116
101170303,37.8000,107.3800,2015-06-18 08:00:00,128
101240709,25.9000,116.0300,2015-06-18 08:00:00,14
101271702,30.0800,103.1200,2015-06-18 08:00:00,35
101291301,27.8300,99.7000,2015-06-18 08:00:00,78
101220601,30.6200,116.9700,2015-06-18 08:00:00,0
101201301,31.6200,113.3400,2015-06-18 08:00:00,82
101210601,28.6200,121.4200,2015-06-18 08:00:00,0
101050501,46.6200,126.9700,2015-06-18 08:00:00,120
101291508,24.4300,98.5800,2015-06-18 08:00:00,39
101230811,25.7000,117.8300,2015-06-18 08:00:00,56
101282002,21.9300,110.8500,2015-06-18 08:00:00,99
101070702,41.1300,121.3300,2015-06-18 08:00:00,125
101210106,30.1900,120.2900,2015-06-18 08:00:00,0
101240905,27.6300,113.8500,2015-06-18 08:00:00,0
101090410,41.9700,117.7700,2015-06-18 08:00:00,93
101081007,49.3200,119.4300,2015-06-18 08:00:00,61
101281904,23.0300,116.3000,2015-06-18 08:00:00,119
101251502,28.7000,109.6500,2015-06-18 08:00:00,0
101271807,30.9800,101.1200,2015-06-18 08:00:00,69
101090603,39.3000,116.4800,2015-06-18 08:00:00,118
101281801,21.8400,111.9700,2015-06-18 08:00:00,113
101210108,30.0500,119.9500,2015-06-18 08:00:00,0
101090806,38.2300,115.5900,2015-06-18 08:00:00,134
101180306,35.1500,114.1800,2015-06-18 08:00:00,46
101090215,38.4800,115.5700,2015-06-18 08:00:00,120
101181003,34.4300,115.1000,2015-06-18 08:00:00,0
101060602,45.3300,122.8200,2015-06-18 08:00:00,20
101081016,50.4800,121.6800,2015-06-18 08:00:00,112
101120407,37.7700,117.3800,2015-06-18 08:00:00,126
101041300,30.7700,108.4000,2015-06-18 08:00:00,37
101290301,23.3700,102.4300,2015-06-18 08:00:00,61
101090506,39.4300,118.8800,2015-06-18 08:00:00,120
101200606,30.2300,115.0300,2015-06-18 08:00:00,10
101050708,50.4000,124.1200,2015-06-18 08:00:00,88
101170101,38.4700,106.2000,2015-06-18 08:00:00,132
101221107,32.6800,119.0200,2015-06-18 08:00:00,74
101121601,36.2300,117.6800,2015-06-18 08:00:00,63
101310215,18.8000,110.3300,2015-06-18 08:00:00,102
101050210,46.4000,123.4500,2015-06-18 08:00:00,11
101090914,37.0800,115.6700,2015-06-18 08:00:00,114
101080801,40.7300,107.3700,2015-06-18 08:00:00,139
101070203,39.0500,121.7500,2015-06-18 08:00:00,123
101230308,27.3300,120.2000,2015-06-18 08:00:00,11
101110809,32.8300,106.2500,2015-06-18 08:00:00,95
101290504,24.7300,99.1800,2015-06-18 08:00:00,32
101120902,35.1700,118.8200,2015-06-18 08:00:00,0
101070103,41.5200,122.7200,2015-06-18 08:00:00,95
101290308,23.3800,103.1500,2015-06-18 08:00:00,95
101220304,30.9000,118.3200,2015-06-18 08:00:00,0
101090102,38.0300,114.1300,2015-06-18 08:00:00,90
101290103,26.1000,103.1700,2015-06-18 08:00:00,15
101240212,29.0300,114.5800,2015-06-18 08:00:00,0
101042000,31.0800,109.8600,2015-06-18 08:00:00,48
101060906,41.9300,126.4300,2015-06-18 08:00:00,78
101221503,32.4300,116.7800,2015-06-18 08:00:00,0
101191001,34.5500,119.2300,2015-06-18 08:00:00,61
101050403,48.3700,134.2800,2015-06-18 08:00:00,6
101270804,30.3300,106.9300,2015-06-18 08:00:00,45
101300513,24.5000,110.4000,2015-06-18 08:00:00,79
101080403,41.9000,114.0000,2015-06-18 08:00:00,101
101251508,28.5800,109.4500,2015-06-18 08:00:00,0
101181106,35.1500,113.0800,2015-06-18 08:00:00,0
101081008,48.2200,118.2700,2015-06-18 08:00:00,29
101081010,49.5800,117.3200,2015-06-18 08:00:00,31
101240201,29.6700,116.0200,2015-06-18 08:00:00,0
101250401,26.8900,112.6000,2015-06-18 08:00:00,0
101180507,33.7500,112.8800,2015-06-18 08:00:00,0
101110211,34.2800,108.4500,2015-06-18 08:00:00,74
101271303,30.2800,105.0300,2015-06-18 08:00:00,30
101250302,27.0000,113.3500,2015-06-18 08:00:00,0
101091101,39.8500,119.5200,2015-06-18 08:00:00,129
101090902,37.4500,114.4800,2015-06-18 08:00:00,115
101041700,30.9500,108.6800,2015-06-18 08:00:00,9
101180503,33.8800,113.0500,2015-06-18 08:00:00,9
101180107,34.7200,113.9700,2015-06-18 08:00:00,0
101270904,31.5800,107.0800,2015-06-18 08:00:00,57
101281301,23.7200,113.0800,2015-06-18 08:00:00,119
101270502,31.3500,106.0700,2015-06-18 08:00:00,62
101250407,26.7500,112.6800,2015-06-18 08:00:00,0
101240706,25.4000,114.9300,2015-06-18 08:00:00,82
101240613,26.7500,114.2800,2015-06-18 08:00:00,0
101300302,24.6500,109.2500,2015-06-18 08:00:00,9
101230907,27.3300,118.1200,2015-06-18 08:00:00,3
101191201,32.5600,119.9900,2015-06-18 08:00:00,79
101280101,23.2200,113.4800,2015-06-18 08:00:00,108
101181008,34.2500,116.1300,2015-06-18 08:00:00,0
101181606,32.7000,113.3000,2015-06-18 08:00:00,41
101300602,23.3700,110.9000,2015-06-18 08:00:00,106
101110510,35.4700,110.4500,2015-06-18 08:00:00,105
101090908,37.6200,114.8900,2015-06-18 08:00:00,111
101121002,35.5800,115.5200,2015-06-18 08:00:00,45
101271803,29.9200,102.2300,2015-06-18 08:00:00,11
101110910,33.9300,106.5500,2015-06-18 08:00:00,57
101042200,30.3300,107.3300,2015-06-18 08:00:00,49
101240409,27.2200,116.5300,2015-06-18 08:00:00,0
101290408,26.4000,103.2500,2015-06-18 08:00:00,0
101201201,31.7500,110.6700,2015-06-18 08:00:00,50
101290101,25.0000,102.6500,2015-06-18 08:00:00,55
101121303,37.1700,122.4800,2015-06-18 08:00:00,74
101281303,24.8000,112.3700,2015-06-18 08:00:00,95
101120302,36.6300,117.9500,2015-06-18 08:00:00,83
101091015,36.7700,114.9500,2015-06-18 08:00:00,92
101271004,28.8200,105.8300,2015-06-18 08:00:00,30
101091013,36.5500,115.2800,2015-06-18 08:00:00,97
101060701,42.9200,125.0800,2015-06-18 08:00:00,7
101091012,36.4800,114.9700,2015-06-18 08:00:00,107
101280401,24.2800,116.0700,2015-06-18 08:00:00,109
101190603,32.3000,119.1600,2015-06-18 08:00:00,109
101120905,34.9500,118.6500,2015-06-18 08:00:00,0
101181102,35.2300,113.4700,2015-06-18 08:00:00,71
101180710,32.6800,112.8500,2015-06-18 08:00:00,6
101190605,32.4500,119.5900,2015-06-18 08:00:00,79
